Datetime	Temp	Hum	Lux	UVI	Rain	Wind	timemin
2023/04/02:01:10:00	24.0	99	0.0	0	0.0	5.5	70
2023/04/02:01:15:00	24.0	99	0.0	0	0.0	5.5	75
2023/04/02:01:20:00	24.0	99	0.0	0	0.0	5.5	80
2023/04/02:01:25:00	24.1	99	0.0	0	0.0	7.2	85
2023/04/02:01:30:00	24.1	99	0.0	0	0.0	5.5	90
2023/04/02:01:35:00	24.1	99	0.0	0	0.0	5.5	95
2023/04/02:01:40:00	24.1	99	0.0	0	0.0	5.5	100
2023/04/02:01:45:00	24.2	99	0.0	0	0.0	7.2	105
2023/04/02:01:50:00	24.1	99	0.0	0	0.0	5.5	110
2023/04/02:01:55:00	24.1	99	0.0	0	0.0	7.2	115
2023/04/02:02:00:00	24.1	99	0.0	0	0.0	7.2	120
2023/04/02:02:05:00	24.0	99	0.0	0	0.0	9.3	125
2023/04/02:02:10:00	24.0	99	0.0	0	0.0	7.2	130
2023/04/02:02:15:00	24.0	99	0.0	0	0.0	9.3	135
2023/04/02:02:20:00	24.0	99	0.0	0	0.0	5.5	140
2023/04/02:02:25:00	24.0	99	0.0	0	0.0	1.8	145
2023/04/02:02:30:00	24.0	99	0.0	0	0.0	1.8	150
2023/04/02:02:35:00	24.1	99	0.0	0	0.0	5.5	155
2023/04/02:02:40:00	24.1	99	0.0	0	0.0	7.2	160
2023/04/02:02:45:00	24.1	99	0.0	0	0.0	7.2	165
2023/04/02:02:50:00	24.0	99	0.0	0	0.0	5.5	170
2023/04/02:02:55:00	24.1	99	0.0	0	0.0	7.2	175
2023/04/02:03:00:00	24.1	99	0.0	0	0.0	5.5	180
2023/04/02:03:05:00	24.1	99	0.0	0	0.0	5.5	185
2023/04/02:03:10:00	24.1	99	0.0	0	0.0	11.1	190
2023/04/02:03:15:00	24.2	99	0.0	0	0.0	9.3	195
2023/04/02:03:20:00	24.2	99	0.0	0	0.0	9.3	200
2023/04/02:03:25:00	24.1	99	0.0	0	0.0	9.3	205
2023/04/02:03:30:00	24.1	99	0.0	0	0.0	5.5	210
2023/04/02:03:35:00	24.1	99	0.0	0	0.0	3.5	215
2023/04/02:03:40:00	24.1	99	0.0	0	0.0	3.5	220
2023/04/02:03:45:00	24.0	99	0.0	0	0.0	1.8	225
2023/04/02:03:50:00	24.0	99	0.0	0	0.0	5.5	230
2023/04/02:03:55:00	23.9	99	0.0	0	0.0	5.5	235
2023/04/02:04:00:00	23.8	99	0.0	0	0.0	1.8	240
2023/04/02:04:05:00	23.8	99	0.0	0	0.0	0.0	245
2023/04/02:04:10:00	23.8	99	0.0	0	0.0	7.2	250
2023/04/02:04:15:00	23.8	99	0.0	0	0.0	5.5	255
2023/04/02:04:20:00	23.7	99	0.0	0	0.0	5.5	260
2023/04/02:04:25:00	23.8	99	0.0	0	0.0	7.2	265
2023/04/02:04:30:00	23.8	99	0.0	0	0.0	3.5	270
2023/04/02:04:35:00	23.8	99	0.0	0	0.0	5.5	275
2023/04/02:04:40:00	23.7	99	0.0	0	0.0	3.5	280
2023/04/02:04:45:00	23.8	99	0.0	0	0.0	3.5	285
2023/04/02:04:50:00	23.8	99	0.0	0	0.0	1.8	290
2023/04/02:04:55:00	23.8	99	0.0	0	0.0	1.8	295
2023/04/02:05:00:00	23.8	99	0.0	0	0.0	0.0	300
2023/04/02:05:05:00	23.8	99	0.0	0	0.0	0.0	305
2023/04/02:05:10:00	23.8	99	0.0	0	0.0	0.0	310
2023/04/02:05:15:00	23.8	99	0.0	0	1.2	0.0	315
2023/04/02:05:20:00	23.7	99	0.0	0	1.2	0.0	320
2023/04/02:05:25:00	23.7	99	0.0	0	1.2	0.0	325
2023/04/02:05:30:00	23.7	99	0.0	0	0.0	0.0	330
2023/04/02:05:35:00	23.7	99	0.0	0	0.0	1.8	335
2023/04/02:05:40:00	23.6	99	0.0	0	0.0	0.0	340
2023/04/02:05:45:00	23.6	99	0.0	0	0.0	0.0	345
2023/04/02:05:50:00	23.6	99	1.3	0	0.0	1.8	350
2023/04/02:05:55:00	23.7	99	5.1	0	0.0	1.8	355
2023/04/02:06:00:00	23.7	99	22.8	0	0.0	1.8	360
2023/04/02:06:05:00	23.7	99	64.6	0	0.0	0.0	365
2023/04/02:06:10:00	23.7	99	211.6	0	0.0	1.8	370
2023/04/02:06:15:00	23.7	99	491.6	0	1.8	3.5	375
2023/04/02:06:20:00	23.7	99	852.7	0	1.8	0.0	380
2023/04/02:06:25:00	23.7	99	1473.5	0	1.8	0.0	385
2023/04/02:06:30:00	23.7	99	2180.5	0	0.0	0.0	390
2023/04/02:06:35:00	23.7	99	2792.5	0	0.0	0.0	395
2023/04/02:06:40:00	23.8	99	3386.7	0	0.0	0.0	400
2023/04/02:06:45:00	23.8	99	4298.9	0	0.0	0.0	405
2023/04/02:06:50:00	23.8	99	5401.2	0	0.0	0.0	410
2023/04/02:06:55:00	23.9	99	6499.7	0	0.0	1.8	415
2023/04/02:07:00:00	24.0	99	7827.5	0	0.0	3.5	420
2023/04/02:07:05:00	24.2	99	9038.8	0	0.0	3.5	425
2023/04/02:07:10:00	24.2	99	10003.0	0	0.0	1.8	430
2023/04/02:07:15:00	24.3	99	11832.5	0	0.0	3.5	435
2023/04/02:07:20:00	24.5	99	13156.5	1	0.0	3.5	440
2023/04/02:07:25:00	24.7	99	13928.1	1	0.0	1.8	445
2023/04/02:07:30:00	24.8	99	15169.8	1	0.0	3.5	450
2023/04/02:07:35:00	24.8	99	16960.1	1	0.0	3.5	455
2023/04/02:07:40:00	24.9	99	18548.9	1	0.0	5.5	460
2023/04/02:07:45:00	25.0	99	20317.6	1	0.0	1.8	465
2023/04/02:07:50:00	25.4	99	21683.4	1	0.0	3.5	470
2023/04/02:07:55:00	25.9	99	22153.5	1	0.0	3.5	475
2023/04/02:08:00:00	26.1	99	22262.5	1	0.0	3.5	480
2023/04/02:08:05:00	26.2	99	22514.6	1	0.0	3.5	485
2023/04/02:08:10:00	26.5	99	23343.2	1	0.0	3.5	490
2023/04/02:08:15:00	26.9	99	25523.7	1	0.0	7.2	495
2023/04/02:08:20:00	27.1	99	25869.6	1	0.0	7.2	500
2023/04/02:08:25:00	27.3	98	27777.7	2	0.0	9.3	505
2023/04/02:08:30:00	27.4	97	28469.5	2	0.0	11.1	510
2023/04/02:08:35:00	27.6	97	30832.4	2	0.0	11.1	515
2023/04/02:08:40:00	27.8	97	32954.7	2	0.0	7.2	520
2023/04/02:08:45:00	28.0	96	29842.9	2	0.0	11.1	525
2023/04/02:08:50:00	28.0	95	32197.0	2	0.0	9.3	530
2023/04/02:08:55:00	28.0	95	29970.9	2	0.0	7.2	535
2023/04/02:09:00:00	27.7	96	31738.4	2	0.0	13.0	540
2023/04/02:09:05:00	27.5	96	33399.4	2	0.0	13.0	545
2023/04/02:09:10:00	27.4	97	21526.3	1	0.0	5.5	550
2023/04/02:09:15:00	27.3	97	23414.2	1	0.0	11.1	555
2023/04/02:09:20:00	27.3	97	35593.8	2	0.0	14.8	560
2023/04/02:09:25:00	27.4	97	50070.6	3	0.0	7.2	565
2023/04/02:09:30:00	27.8	96	56114.2	4	0.0	9.3	570
2023/04/02:09:35:00	27.6	96	32859.6	2	0.0	11.1	575
2023/04/02:09:40:00	27.2	98	79291.4	6	0.0	11.1	580
2023/04/02:09:45:00	27.1	99	65833.3	5	0.0	7.2	585
2023/04/02:09:50:00	27.5	98	87586.4	6	0.0	11.1	590
2023/04/02:09:55:00	27.6	97	36289.4	2	0.0	5.5	595
2023/04/02:10:00:00	27.4	97	42339.3	3	0.0	5.5	600
2023/04/02:10:05:00	27.6	97	53937.5	4	0.0	14.8	605
2023/04/02:10:10:00	27.6	97	22751.5	1	0.0	7.2	610
2023/04/02:10:15:00	27.5	97	104427.4	8	0.0	9.3	615
2023/04/02:10:20:00	27.9	96	107896.5	8	0.0	13.0	620
2023/04/02:10:25:00	28.0	96	100928.0	7	0.0	9.3	625
2023/04/02:10:30:00	28.3	94	94690.5	7	0.0	11.1	630
2023/04/02:10:35:00	28.4	93	106791.6	8	0.0	11.1	635
2023/04/02:10:40:00	28.7	93	89825.2	6	0.0	11.1	640
2023/04/02:10:45:00	28.8	92	131906.1	10	0.0	14.8	645
2023/04/02:10:50:00	28.8	92	131953.0	10	0.0	14.8	650
2023/04/02:10:55:00	28.7	91	123978.5	9	0.0	13.0	655
2023/04/02:11:00:00	28.8	93	133042.6	10	0.0	11.1	660
2023/04/02:11:05:00	28.4	94	140918.3	10	0.0	9.3	665
2023/04/02:11:10:00	28.3	93	133405.0	10	0.0	13.0	670
2023/04/02:11:15:00	28.4	93	137696.3	10	0.0	13.0	675
2023/04/02:11:20:00	28.4	93	146784.5	11	0.0	13.0	680
2023/04/02:11:25:00	28.8	93	63467.8	4	0.0	11.1	685
2023/04/02:11:30:00	28.6	93	136614.3	10	0.0	7.2	690
2023/04/02:11:35:00	28.9	90	137415.0	10	0.0	9.3	695
2023/04/02:11:40:00	28.9	88	124798.2	9	0.0	14.8	700
2023/04/02:11:45:00	28.7	90	125778.9	9	0.0	13.0	705
2023/04/02:11:50:00	28.8	87	134945.6	10	0.0	20.1	710
2023/04/02:11:55:00	28.9	88	135760.3	10	0.0	16.6	715
2023/04/02:12:00:00	28.7	89	146764.2	11	0.0	16.6	720
2023/04/02:12:05:00	28.3	90	111729.1	8	0.0	13.0	725
2023/04/02:12:10:00	28.3	92	70019.5	5	0.0	9.3	730
2023/04/02:12:15:00	28.3	91	124946.5	9	0.0	11.1	735
2023/04/02:12:20:00	28.5	89	120210.4	9	0.0	13.0	740
2023/04/02:12:25:00	28.8	90	127681.9	9	0.0	7.2	745
2023/04/02:12:30:00	29.1	90	26504.4	2	0.0	16.6	750
2023/04/02:12:35:00	28.4	93	149887.4	11	0.0	7.2	755
2023/04/02:12:40:00	28.5	93	128305.3	9	0.0	7.2	760
2023/04/02:12:45:00	28.7	91	146391.7	11	0.0	11.1	765
2023/04/02:12:50:00	29.0	90	138176.5	10	0.0	13.0	770
2023/04/02:12:55:00	29.1	88	77996.5	5	0.0	16.6	775
2023/04/02:13:00:00	28.8	88	133378.4	10	0.0	14.8	780
2023/04/02:13:05:00	28.8	88	125699.1	9	0.0	11.1	785
2023/04/02:13:10:00	28.7	88	112846.6	8	0.0	16.6	790
2023/04/02:13:15:00	28.5	91	116205.4	8	0.0	11.1	795
2023/04/02:13:20:00	28.1	92	122816.6	9	0.0	11.1	800
2023/04/02:13:25:00	28.6	91	133610.2	10	0.0	11.1	805
2023/04/02:13:30:00	28.7	89	130421.2	10	0.0	16.6	810
2023/04/02:13:35:00	28.7	90	129375.9	9	0.0	13.0	815
2023/04/02:13:40:00	28.7	89	111444.1	8	0.0	14.8	820
2023/04/02:13:45:00	28.4	90	106131.5	8	0.0	14.8	825
2023/04/02:13:50:00	28.5	90	100289.4	7	0.0	14.8	830
2023/04/02:13:55:00	28.4	91	106625.7	8	0.0	18.3	835
2023/04/02:14:00:00	28.3	92	55055.0	4	0.0	14.8	840
2023/04/02:14:05:00	28.2	91	108442.5	8	0.0	14.8	845
2023/04/02:14:10:00	28.1	91	100138.6	7	0.0	14.8	850
2023/04/02:14:15:00	28.3	92	100237.4	7	0.0	16.6	855
2023/04/02:14:20:00	28.5	90	99415.2	7	0.0	11.1	860
2023/04/02:14:25:00	28.7	90	88426.5	6	0.0	9.3	865
2023/04/02:14:30:00	28.5	89	92961.1	7	0.0	11.1	870
2023/04/02:14:35:00	28.3	89	79855.2	6	0.0	16.6	875
2023/04/02:14:40:00	28.3	89	89095.4	6	0.0	14.8	880
2023/04/02:14:45:00	28.1	89	45810.9	3	0.0	11.1	885
2023/04/02:14:50:00	28.1	90	86870.6	6	0.0	11.1	890
2023/04/02:14:55:00	28.4	89	88616.5	6	0.0	7.2	895
2023/04/02:15:00:00	28.6	89	85123.4	6	0.0	11.1	900
2023/04/02:15:05:00	28.6	89	82633.7	6	0.0	14.8	905
2023/04/02:15:10:00	28.7	89	79775.4	6	0.0	9.3	910
2023/04/02:15:15:00	28.7	87	72371.0	5	0.0	7.2	915
2023/04/02:15:20:00	28.6	88	74830.3	5	0.0	13.0	920
2023/04/02:15:25:00	28.3	89	70794.9	5	0.0	7.2	925
2023/04/02:15:30:00	28.5	89	71262.4	5	0.0	7.2	930
2023/04/02:15:35:00	28.4	88	66868.5	5	0.0	11.1	935
2023/04/02:15:40:00	28.3	88	64823.5	4	0.0	11.1	940
2023/04/02:15:45:00	28.4	88	56007.7	4	0.0	7.2	945
2023/04/02:15:50:00	28.3	89	62066.5	4	0.0	9.3	950
2023/04/02:15:55:00	28.3	89	65017.4	5	0.0	11.1	955
2023/04/02:16:00:00	28.4	89	67619.8	5	0.0	5.5	960
2023/04/02:16:05:00	28.4	89	66207.1	5	0.0	7.2	965
2023/04/02:16:10:00	28.3	89	62778.6	4	0.0	11.1	970
2023/04/02:16:15:00	28.4	88	59514.8	4	0.0	5.5	975
2023/04/02:16:20:00	28.5	88	56088.8	4	0.0	7.2	980
2023/04/02:16:25:00	28.5	89	58506.3	4	0.0	7.2	985
2023/04/02:16:30:00	28.5	88	57307.7	4	0.0	7.2	990
2023/04/02:16:35:00	28.2	88	46074.5	3	0.0	7.2	995
2023/04/02:16:40:00	28.1	87	43297.2	3	0.0	9.3	1000
2023/04/02:16:45:00	28.0	87	42121.4	3	0.0	11.1	1005
2023/04/02:16:50:00	28.1	86	34827.3	2	0.0	11.1	1010
2023/04/02:16:55:00	27.9	87	19022.7	1	0.0	9.3	1015
2023/04/02:17:00:00	27.6	89	10770.8	0	0.0	7.2	1020
2023/04/02:17:05:00	27.3	90	12711.8	0	0.0	7.2	1025
2023/04/02:17:10:00	27.3	91	16624.3	1	0.0	3.5	1030
2023/04/02:17:15:00	27.3	91	12569.9	0	0.0	11.1	1035
2023/04/02:17:20:00	27.2	92	8069.5	0	0.0	5.5	1040
2023/04/02:17:25:00	27.0	93	6556.7	0	0.0	5.5	1045
2023/04/02:17:30:00	26.9	94	6248.8	0	0.0	3.5	1050
2023/04/02:17:35:00	26.8	94	5680.0	0	0.0	3.5	1055
2023/04/02:17:40:00	26.7	95	4614.4	0	0.0	0.0	1060
2023/04/02:17:45:00	26.6	96	3499.5	0	0.0	0.0	1065
2023/04/02:17:50:00	26.6	96	2684.8	0	0.0	1.8	1070
2023/04/02:17:55:00	26.5	96	2308.5	0	0.0	0.0	1075
2023/04/02:18:00:00	26.4	96	1631.9	0	0.0	0.0	1080
2023/04/02:18:05:00	26.3	97	1166.9	0	0.0	3.5	1085
2023/04/02:18:10:00	26.2	98	712.1	0	0.0	5.5	1090
2023/04/02:18:15:00	26.0	99	440.9	0	1.2	7.2	1095
2023/04/02:18:20:00	25.8	99	221.7	0	1.2	5.5	1100
2023/04/02:18:25:00	25.7	99	82.4	0	1.2	3.5	1105
2023/04/02:18:30:00	25.6	99	24.1	0	0.0	3.5	1110
2023/04/02:18:35:00	25.5	99	3.8	0	0.0	3.5	1115
2023/04/02:18:40:00	25.4	99	0.0	0	0.0	3.5	1120
2023/04/02:18:45:00	25.2	99	0.0	0	6.0	0.0	1125
2023/04/02:18:50:00	25.2	99	0.0	0	6.0	0.0	1130
2023/04/02:18:55:00	25.1	99	0.0	0	6.0	0.0	1135
2023/04/02:19:00:00	24.9	99	0.0	0	0.0	0.0	1140
2023/04/02:19:05:00	24.8	99	0.0	0	0.0	0.0	1145
2023/04/02:19:10:00	24.7	99	0.0	0	0.0	0.0	1150
2023/04/02:19:15:00	24.7	99	0.0	0	0.0	0.0	1155
2023/04/02:19:20:00	24.7	99	0.0	0	0.0	0.0	1160
2023/04/02:19:25:00	24.5	99	0.0	0	0.0	0.0	1165
2023/04/02:19:30:00	24.6	99	0.0	0	0.0	0.0	1170
2023/04/02:19:35:00	24.6	99	0.0	0	0.0	0.0	1175
2023/04/02:19:40:00	24.5	99	0.0	0	0.0	0.0	1180
2023/04/02:19:45:00	24.6	99	0.0	0	0.0	0.0	1185
2023/04/02:19:50:00	24.6	99	0.0	0	0.0	0.0	1190
2023/04/02:19:55:00	24.6	99	0.0	0	0.0	0.0	1195
2023/04/02:20:00:00	24.6	99	0.0	0	0.0	0.0	1200
2023/04/02:20:05:00	24.7	99	0.0	0	0.0	0.0	1205
2023/04/02:20:10:00	24.7	99	0.0	0	0.0	0.0	1210
2023/04/02:20:15:00	24.7	99	0.0	0	0.0	0.0	1215
2023/04/02:20:20:00	24.7	99	0.0	0	0.0	0.0	1220
2023/04/02:20:25:00	24.7	99	0.0	0	0.0	0.0	1225
2023/04/02:20:30:00	24.7	99	0.0	0	0.0	0.0	1230
2023/04/02:20:35:00	24.7	99	0.0	0	0.0	0.0	1235
2023/04/02:20:40:00	24.7	99	0.0	0	0.0	0.0	1240
2023/04/02:20:45:00	24.6	99	0.0	0	0.0	0.0	1245
2023/04/02:20:50:00	24.7	99	0.0	0	0.0	0.0	1250
2023/04/02:20:55:00	24.7	99	0.0	0	0.0	1.8	1255
2023/04/02:21:00:00	24.7	99	0.0	0	0.0	1.8	1260
2023/04/02:21:05:00	24.8	99	0.0	0	0.0	1.8	1265
2023/04/02:21:10:00	25.0	99	0.0	0	0.0	1.8	1270
2023/04/02:21:15:00	25.1	99	0.0	0	0.0	1.8	1275
2023/04/02:21:20:00	25.1	99	0.0	0	0.0	0.0	1280
2023/04/02:21:25:00	25.1	99	0.0	0	0.0	1.8	1285
2023/04/02:21:30:00	25.1	99	0.0	0	0.0	0.0	1290
2023/04/02:21:35:00	25.1	99	0.0	0	0.0	1.8	1295
2023/04/02:21:40:00	25.0	99	0.0	0	0.0	3.5	1300
2023/04/02:21:45:00	25.0	99	0.0	0	0.0	1.8	1305
2023/04/02:21:50:00	25.0	99	0.0	0	0.0	1.8	1310
2023/04/02:21:55:00	25.0	99	0.0	0	0.0	0.0	1315
2023/04/02:22:00:00	25.0	99	0.0	0	0.0	1.8	1320
2023/04/02:22:05:00	25.0	99	0.0	0	0.0	3.5	1325
2023/04/02:22:10:00	25.0	99	0.0	0	0.0	3.5	1330
2023/04/02:22:15:00	25.0	99	0.0	0	0.0	1.8	1335
2023/04/02:22:20:00	24.9	99	0.0	0	0.0	1.8	1340
2023/04/02:22:25:00	24.9	99	0.0	0	0.0	0.0	1345
2023/04/02:22:30:00	24.8	99	0.0	0	0.0	1.8	1350
2023/04/02:22:35:00	24.8	99	0.0	0	0.0	1.8	1355
2023/04/02:22:40:00	24.8	99	0.0	0	0.0	1.8	1360
2023/04/02:22:45:00	24.8	99	0.0	0	0.0	3.5	1365
2023/04/02:22:50:00	24.8	99	0.0	0	0.0	1.8	1370
2023/04/02:22:55:00	24.8	99	0.0	0	0.0	1.8	1375
2023/04/02:23:00:00	24.8	99	0.0	0	0.0	1.8	1380
2023/04/02:23:05:00	24.7	99	0.0	0	0.0	0.0	1385
2023/04/02:23:10:00	24.6	99	0.0	0	0.0	0.0	1390
2023/04/02:23:15:00	24.6	99	0.0	0	0.0	1.8	1395
2023/04/02:23:20:00	24.6	99	0.0	0	0.0	1.8	1400
2023/04/02:23:25:00	24.7	99	0.0	0	0.0	1.8	1405
2023/04/02:23:30:00	24.7	99	0.0	0	0.0	5.5	1410
2023/04/02:23:35:00	24.7	99	0.0	0	0.0	0.0	1415
2023/04/02:23:40:00	24.6	99	0.0	0	0.0	3.5	1420
2023/04/02:23:45:00	24.6	99	0.0	0	0.0	1.8	1425
2023/04/02:23:50:00	24.7	99	0.0	0	0.0	3.5	1430
2023/04/02:23:55:00	24.7	99	0.0	0	0.0	7.2	1435
2023/04/03:00:00:00	24.7	99	0.0	0	0.0	3.5	0
2023/04/03:00:05:00	24.6	99	0.0	0	0.0	1.8	5
2023/04/03:00:10:00	24.6	99	0.0	0	0.0	1.8	10
2023/04/03:00:15:00	24.6	99	0.0	0	0.0	1.8	15
2023/04/03:00:20:00	24.6	99	0.0	0	0.0	0.0	20
2023/04/03:00:25:00	24.5	99	0.0	0	0.0	0.0	25
2023/04/03:00:30:00	24.5	99	0.0	0	0.0	0.0	30
2023/04/03:00:35:00	24.4	99	0.0	0	0.0	1.8	35
2023/04/03:00:40:00	24.5	99	0.0	0	0.0	0.0	40
2023/04/03:00:45:00	24.6	99	0.0	0	0.0	3.5	45
2023/04/03:00:50:00	24.7	99	0.0	0	0.0	3.5	50
2023/04/03:00:55:00	24.8	99	0.0	0	0.0	1.8	55
2023/04/03:01:00:00	24.8	99	0.0	0	0.0	3.5	60
2023/04/03:01:05:00	24.8	99	0.0	0	0.0	0.0	65
2023/04/03:01:10:00	24.8	99	0.0	0	0.0	0.0	70
2023/04/03:01:15:00	24.7	99	0.0	0	0.0	0.0	75
2023/04/03:01:20:00	24.7	99	0.0	0	0.0	1.8	80
2023/04/03:01:25:00	24.6	99	0.0	0	0.0	0.0	85
2023/04/03:01:30:00	24.6	99	0.0	0	0.0	0.0	90
2023/04/03:01:35:00	24.5	99	0.0	0	0.0	0.0	95
2023/04/03:01:40:00	24.5	99	0.0	0	0.0	0.0	100
2023/04/03:01:45:00	24.5	99	0.0	0	0.0	0.0	105
2023/04/03:01:50:00	24.4	99	0.0	0	0.0	0.0	110
2023/04/03:01:55:00	24.4	99	0.0	0	0.0	0.0	115
2023/04/03:02:00:00	24.4	99	0.0	0	0.0	0.0	120
2023/04/03:02:05:00	24.4	99	0.0	0	0.0	1.8	125
2023/04/03:02:10:00	24.4	99	0.0	0	0.0	0.0	130
2023/04/03:02:15:00	24.3	99	0.0	0	0.0	0.0	135
2023/04/03:02:20:00	24.3	99	0.0	0	0.0	0.0	140
2023/04/03:02:25:00	24.3	99	0.0	0	0.0	0.0	145
2023/04/03:02:30:00	24.3	99	0.0	0	0.0	0.0	150
2023/04/03:02:35:00	24.3	99	0.0	0	0.0	0.0	155
2023/04/03:02:40:00	24.2	99	0.0	0	0.0	1.8	160
2023/04/03:02:45:00	24.3	99	0.0	0	0.0	0.0	165
2023/04/03:02:50:00	24.2	99	0.0	0	0.0	0.0	170
2023/04/03:02:55:00	24.2	99	0.0	0	0.0	3.5	175
2023/04/03:03:00:00	24.2	99	0.0	0	0.0	0.0	180
2023/04/03:03:05:00	24.2	99	0.0	0	0.0	1.8	185
2023/04/03:03:10:00	24.2	99	0.0	0	0.0	0.0	190
2023/04/03:03:15:00	24.3	99	0.0	0	0.0	0.0	195
2023/04/03:03:20:00	24.3	99	0.0	0	0.0	0.0	200
2023/04/03:03:25:00	24.3	99	0.0	0	0.0	0.0	205
2023/04/03:03:30:00	24.3	99	0.0	0	0.0	0.0	210
2023/04/03:03:35:00	24.3	99	0.0	0	0.0	0.0	215
2023/04/03:03:40:00	24.3	99	0.0	0	0.0	1.8	220
2023/04/03:03:45:00	24.3	99	0.0	0	0.0	1.8	225
2023/04/03:03:50:00	24.4	99	0.0	0	0.0	0.0	230
2023/04/03:03:55:00	24.4	99	0.0	0	0.0	3.5	235
2023/04/03:04:00:00	24.4	99	0.0	0	0.0	0.0	240
2023/04/03:04:05:00	24.5	99	0.0	0	0.0	1.8	245
2023/04/03:04:10:00	24.5	99	0.0	0	0.0	0.0	250
2023/04/03:04:15:00	24.5	99	0.0	0	0.0	0.0	255
2023/04/03:04:20:00	24.5	99	0.0	0	0.0	1.8	260
2023/04/03:04:25:00	24.5	99	0.0	0	0.0	3.5	265
2023/04/03:04:30:00	24.5	99	0.0	0	0.0	3.5	270
2023/04/03:04:35:00	24.6	99	0.0	0	0.0	1.8	275
2023/04/03:04:40:00	24.6	99	0.0	0	0.0	1.8	280
2023/04/03:04:45:00	24.6	99	0.0	0	1.8	1.8	285
2023/04/03:04:50:00	24.6	99	0.0	0	1.8	1.8	290
2023/04/03:04:55:00	24.7	99	0.0	0	0.0	3.5	295
2023/04/03:05:00:00	24.7	99	0.0	0	0.0	3.5	300
2023/04/03:05:05:00	24.7	99	0.0	0	0.0	1.8	305
2023/04/03:05:10:00	24.8	99	0.0	0	0.0	3.5	310
2023/04/03:05:15:00	24.8	99	0.0	0	0.0	3.5	315
2023/04/03:05:20:00	24.8	99	0.0	0	0.0	3.5	320
2023/04/03:05:25:00	24.9	99	0.0	0	0.0	1.8	325
2023/04/03:05:30:00	24.8	99	0.0	0	0.0	0.0	330
2023/04/03:05:35:00	24.8	99	0.0	0	0.0	0.0	335
2023/04/03:05:40:00	24.8	99	0.0	0	0.0	0.0	340
2023/04/03:05:45:00	24.7	99	0.0	0	0.0	0.0	345
2023/04/03:05:50:00	24.6	99	0.0	0	0.0	0.0	350
2023/04/03:05:55:00	24.5	99	2.5	0	0.0	0.0	355
2023/04/03:06:00:00	24.5	99	12.7	0	0.0	0.0	360
2023/04/03:06:05:00	24.5	99	63.4	0	0.0	0.0	365
2023/04/03:06:10:00	24.5	99	148.2	0	0.0	0.0	370
2023/04/03:06:15:00	24.5	99	339.6	0	0.0	0.0	375
2023/04/03:06:20:00	24.5	99	632.2	0	0.0	0.0	380
2023/04/03:06:25:00	24.4	99	940.1	0	0.0	0.0	385
2023/04/03:06:30:00	24.4	99	1814.3	0	0.0	1.8	390
2023/04/03:06:35:00	24.5	99	2732.9	0	0.0	0.0	395
2023/04/03:06:40:00	24.6	99	3494.4	0	0.0	0.0	400
2023/04/03:06:45:00	24.6	99	3551.4	0	0.0	0.0	405
2023/04/03:06:50:00	24.7	99	3358.8	0	0.0	1.8	410
2023/04/03:06:55:00	24.8	99	5745.8	0	0.0	1.8	415
2023/04/03:07:00:00	24.8	99	7770.5	0	0.0	1.8	420
2023/04/03:07:05:00	24.8	99	7444.9	0	0.0	1.8	425
2023/04/03:07:10:00	24.9	99	12563.6	0	0.0	5.5	430
2023/04/03:07:15:00	25.0	99	13061.5	1	0.0	5.5	435
2023/04/03:07:20:00	25.2	99	13863.5	1	0.0	5.5	440
2023/04/03:07:25:00	25.2	99	14728.9	1	0.0	0.0	445
2023/04/03:07:30:00	25.3	99	12302.6	0	0.0	0.0	450
2023/04/03:07:35:00	25.3	99	11351.1	0	0.0	3.5	455
2023/04/03:07:40:00	25.2	99	11092.6	0	0.0	3.5	460
2023/04/03:07:45:00	25.2	99	11353.6	0	0.0	5.5	465
2023/04/03:07:50:00	25.2	99	16667.4	1	0.0	11.1	470
2023/04/03:07:55:00	25.0	99	16031.4	1	0.0	11.1	475
2023/04/03:08:00:00	24.8	99	17802.6	1	0.0	9.3	480
2023/04/03:08:05:00	24.8	99	22873.2	1	0.0	5.5	485
2023/04/03:08:10:00	24.8	99	18138.4	1	0.0	5.5	490
2023/04/03:08:15:00	24.9	99	15810.9	1	0.0	5.5	495
2023/04/03:08:20:00	25.0	99	22132.0	1	0.0	5.5	500
2023/04/03:08:25:00	25.1	99	21654.3	1	0.0	5.5	505
2023/04/03:08:30:00	25.2	99	32773.5	2	0.0	3.5	510
2023/04/03:08:35:00	25.3	99	35714.2	2	0.0	3.5	515
2023/04/03:08:40:00	25.4	99	31790.3	2	0.0	3.5	520
2023/04/03:08:45:00	25.5	99	17968.6	1	0.0	1.8	525
2023/04/03:08:50:00	25.6	99	8591.5	0	0.0	0.0	530
2023/04/03:08:55:00	25.7	99	10209.5	0	0.0	3.5	535
2023/04/03:09:00:00	25.5	99	14594.6	1	3.0	1.8	540
2023/04/03:09:05:00	25.4	99	36602.4	2	3.0	9.3	545
2023/04/03:09:10:00	25.4	99	59663.0	4	0.0	5.5	550
2023/04/03:09:15:00	25.7	99	64475.1	4	0.0	0.0	555
2023/04/03:09:20:00	26.0	99	46422.9	3	0.0	1.8	560
2023/04/03:09:25:00	25.9	99	79867.9	6	0.0	5.5	565
2023/04/03:09:30:00	26.0	99	26666.5	2	0.0	5.5	570
2023/04/03:09:35:00	26.0	99	39339.1	3	0.0	5.5	575
2023/04/03:09:40:00	25.9	99	66812.7	5	0.0	7.2	580
